Date(UTC),Time,Order No,Pair,Type,Order Price,Order Amount,Avg Trading Price,Filled,Total,status,,BTC Receive,BTC Pay,USDT Receive,USDT Pay,BTC Wallet Ballance,USDT Wallet Ballance,BTC Wallet Ballance Est USDT,Both Wallet Ballance (USDT),Spot Profit (USDT),Running Tot Profit (USDT),Daily Running Tot Profit (USDT),Trade Number,Daily % Profit,% Profit Since Start,Day Number,
,,,,,,,,,,,,,,,,1e-05, 104.5162
23/12/2022, 20:04:10, 2147483647, BTCUSDT, SELL, 0.00, 0.00624000, 16844.640, 0.00624000, 105.11055, Filled, , , -0.00624, 105.11055, , -0.00000, 105.28077, -0.00000, 105.28077, -0.02016, 0.59700, 0.33366, 11
23/12/2022, 20:29:38, 2147483647, BTCUSDT, BUY , 0.00, 0.00625000, 16825.888, 0.00625000, 105.16180, Filled, , 0.00625, , , -105.16180, 0.00625, 0.11897, 105.16180, 105.28077, 0.00000, 0.59700, 0.33366
23/12/2022, 21:02:54, 2147483647, BTCUSDT, SELL, 0.00, 0.00624000, 16809.150, 0.00624000, 104.88910, Filled, , , -0.00624, 104.88910, , 0.00001, 105.00806, 0.16809, 105.17615, -0.10461, 0.49239, 0.22905, 12
23/12/2022, 22:16:04, 2147483647, BTCUSDT, BUY , 0.00, 0.00625000, 16784.330, 0.00625000, 104.90206, Filled, , 0.00625, , , -104.90206, 0.00626, 0.10600, 105.06991, 105.17591, -0.00025, 0.49214, 0.22880
23/12/2022, 22:31:26, 2147483647, BTCUSDT, SELL, 0.00, 0.00625000, 16793.640, 0.00625000, 104.96025, Filled, , , -0.00625, 104.96025, , 0.00001, 105.06625, 0.16794, 105.23419, 0.05828, 0.55042, 0.28708, 13
23/12/2022, 23:20:20, 2147483647, BTCUSDT, BUY , 0.00, 0.00625000, 16786.500, 0.00625000, 104.91563, Filled, , 0.00625, , , -104.91563, 0.00626, 0.15063, 105.08349, 105.23412, -0.00007, 0.55035, 0.28701
23/12/2022, 23:24:55, 2147483647, BTCUSDT, SELL, 0.00, 0.00625000, 16789.192, 0.00625000, 104.93245, Filled, , , -0.00625, 104.93245, , 0.00001, 105.08308, 0.16789, 105.25097, 0.01685, 0.56720, 0.30386, 14
23/12/2022, 23:42:36, 2147483647, BTCUSDT, BUY , 0.00, 0.00626000, 16777.620, 0.00626000, 105.02790, Filled, , 0.00626, , , -105.02790, 0.00627, 0.05518, 105.19568, 105.25085, -0.00012, 0.56709, 0.30375
23/12/2022, 23:53:41, 2147483647, BTCUSDT, SELL, 0.00, 0.00626000, 16781.500, 0.00626000, 105.05219, Filled, , , -0.00626, 105.05219, , 0.00001, 105.10737, 0.16781, 105.27518, 0.02433, 0.59141, 0.32808, 15
23/12/2022, 23:54:48, 2147483647, BTCUSDT, BUY , 0.00, 0.00626000, 16780.490, 0.00626000, 105.04587, Filled, , 0.00626, , , -105.04587, 0.00627, 0.06150, 105.21367, 105.27517, -0.00001, 0.59140, 0.32807
23/12/2022, 23:57:01, 2147483647, BTCUSDT, SELL, 0.00, 0.00627000, 16780.130, 0.00627000, 105.21142, Filled, , , -0.00627, 105.21142, , -0.00000, 105.27291, -0.00000, 105.27291, -0.00226, 0.58915, 0.32581, 16, 0.31045%, 0.56279%, 6

24/12/2022, 01:14:38, 2147483647, BTCUSDT, BUY , 0.00, 0.00626000, 16805.610, 0.00626000, 105.20312, Filled, , 0.00626, , , -105.20312, 0.00626, 0.06980, 105.20312, 105.27291, 0.00000, 0.58915, 0.00000
24/12/2022, 01:30:12, 2147483647, BTCUSDT, SELL, 0.00, 0.00625000, 16813.880, 0.00625000, 105.08675, Filled, , , -0.00625, 105.08675, , 0.00001, 105.15655, 0.16814, 105.32468, 0.05177, 0.64092, 0.05177, 1
24/12/2022, 02:37:49, 2147483647, BTCUSDT, BUY , 0.00, 0.00625000, 16817.390, 0.00625000, 105.10869, Filled, , 0.00625, , , -105.10869, 0.00626, 0.04786, 105.27686, 105.32472, 0.00004, 0.64095, 0.05181
24/12/2022, 02:43:13, 2147483647, BTCUSDT, SELL, 0.00, 0.00625000, 16818.333, 0.00625000, 105.11458, Filled, , , -0.00625, 105.11458, , 0.00001, 105.16244, 0.16818, 105.33062, 0.00590, 0.64685, 0.05771, 2
24/12/2022, 04:47:22, 2147483647, BTCUSDT, BUY , 0.00, 0.00624000, 16826.659, 0.00624000, 104.99835, Filled, , 0.00624, , , -104.99835, 0.00625, 0.16408, 105.16662, 105.33070, 0.00008, 0.64694, 0.05779
24/12/2022, 04:58:37, 2147483647, BTCUSDT, SELL, 0.00, 0.00625000, 16827.930, 0.00625000, 105.17456, Filled, , , -0.00625, 105.17456, , -0.00000, 105.33865, -0.00000, 105.33864, 0.00794, 0.65488, 0.06573, 3
24/12/2022, 05:37:14, 2147483647, BTCUSDT, BUY , 0.00, 0.00626000, 16810.920, 0.00626000, 105.23636, Filled, , 0.00626, , , -105.23636, 0.00626, 0.10229, 105.23636, 105.33864, -0.00000, 0.65488, 0.06573
24/12/2022, 05:42:53, 2147483647, BTCUSDT, SELL, 0.00, 0.00625000, 16818.630, 0.00625000, 105.11644, Filled, , , -0.00625, 105.11644, , 0.00001, 105.21872, 0.16819, 105.38691, 0.04826, 0.70314, 0.11400, 4
24/12/2022, 09:40:09, 2147483647, BTCUSDT, BUY , 0.00, 0.00624000, 16836.530, 0.00624000, 105.05995, Filled, , 0.00624, , , -105.05995, 0.00625, 0.15878, 105.22831, 105.38709, 0.00018, 0.70332, 0.11417
24/12/2022, 09:46:55, 2147483647, BTCUSDT, SELL, 0.00, 0.00625000, 16833.560, 0.00625000, 105.20975, Filled, , , -0.00625, 105.20975, , -0.00000, 105.36853, -0.00000, 105.36853, -0.01856, 0.68476, 0.09561, 5
24/12/2022, 10:47:53, 2147483647, BTCUSDT, BUY , 0.00, 0.00625000, 16831.310, 0.00625000, 105.19569, Filled, , 0.00625, , , -105.19569, 0.00625, 0.17284, 105.19569, 105.36853, 0.00000, 0.68476, 0.09561
24/12/2022, 11:10:03, 2147483647, BTCUSDT, SELL, 0.00, 0.00625000, 16828.526, 0.00625000, 105.17829, Filled, , , -0.00625, 105.17829, , -0.00000, 105.35113, -0.00000, 105.35113, -0.01740, 0.66736, 0.07822, 6
24/12/2022, 11:24:19, 2147483647, BTCUSDT, BUY , 0.00, 0.00625000, 16829.340, 0.00625000, 105.18337, Filled, , 0.00625, , , -105.18337, 0.00625, 0.16775, 105.18337, 105.35113, 0.00000, 0.66736, 0.07822
24/12/2022, 11:26:39, 2147483647, BTCUSDT, SELL, 0.00, 0.00624000, 16830.450, 0.00624000, 105.02201, Filled, , , -0.00624, 105.02201, , 0.00001, 105.18976, 0.16830, 105.35807, 0.00694, 0.67430, 0.08515, 7
24/12/2022, 12:04:16, 2147483647, BTCUSDT, BUY , 0.00, 0.00625000, 16824.610, 0.00625000, 105.15381, Filled, , 0.00625, , , -105.15381, 0.00626, 0.03595, 105.32206, 105.35801, -0.00006, 0.67424, 0.08509
24/12/2022, 12:13:10, 2147483647, BTCUSDT, SELL, 0.00, 0.00625000, 16831.300, 0.00625000, 105.19563, Filled, , , -0.00625, 105.19563, , 0.00001, 105.23158, 0.16831, 105.39989, 0.04188, 0.71612, 0.12698, 8
24/12/2022, 12:28:48, 2147483647, BTCUSDT, BUY , 0.00, 0.00625000, 16823.020, 0.00625000, 105.14387, Filled, , 0.00625, , , -105.14387, 0.00626, 0.08770, 105.31211, 105.39981, -0.00008, 0.71604, 0.12689
24/12/2022, 12:43:14, 2147483647, BTCUSDT, SELL, 0.00, 0.00626000, 16822.910, 0.00626000, 105.31142, Filled, , , -0.00626, 105.31142, , -0.00000, 105.39912, -0.00000, 105.39912, -0.00069, 0.71535, 0.12620, 9
24/12/2022, 13:01:01, 2147483647, BTCUSDT, BUY , 0.00, 0.00626000, 16823.542, 0.00626000, 105.31537, Filled, , 0.00626, , , -105.31537, 0.00626, 0.08375, 105.31537, 105.39912, 0.00000, 0.71535, 0.12620
24/12/2022, 13:18:46, 2147483647, BTCUSDT, SELL, 0.00, 0.00625000, 16826.790, 0.00625000, 105.16744, Filled, , , -0.00625, 105.16744, , 0.00001, 105.25118, 0.16827, 105.41945, 0.02033, 0.73568, 0.14654, 10
24/12/2022, 13:43:17, 2147483647, BTCUSDT, BUY , 0.00, 0.00625000, 16823.945, 0.00625000, 105.14966, Filled, , 0.00625, , , -105.14966, 0.00626, 0.10152, 105.31790, 105.41942, -0.00003, 0.73566, 0.14651
24/12/2022, 14:13:11, 2147483647, BTCUSDT, SELL, 0.00, 0.00626000, 16819.050, 0.00626000, 105.28725, Filled, , , -0.00626, 105.28725, , -0.00000, 105.38878, -0.00000, 105.38878, -0.03064, 0.70501, 0.11586, 11
24/12/2022, 16:58:22, 2147483647, BTCUSDT, BUY , 0.00, 0.00625000, 16837.256, 0.00625000, 105.23285, Filled, , 0.00625, , , -105.23285, 0.00625, 0.15593, 105.23285, 105.38878, 0.00000, 0.70501, 0.11586
24/12/2022, 17:00:43, 2147483647, BTCUSDT, SELL, 0.00, 0.00624000, 16837.838, 0.00624000, 105.06811, Filled, , , -0.00624, 105.06811, , 0.00001, 105.22404, 0.16838, 105.39241, 0.00364, 0.70865, 0.11950, 12
24/12/2022, 18:29:21, 2147483647, BTCUSDT, BUY , 0.00, 0.00624000, 16836.060, 0.00624000, 105.05701, Filled, , 0.00624, , , -105.05701, 0.00625, 0.16702, 105.22537, 105.39240, -0.00002, 0.70863, 0.11948
24/12/2022, 18:34:59, 2147483647, BTCUSDT, SELL, 0.00, 0.00625000, 16836.220, 0.00625000, 105.22638, Filled, , , -0.00625, 105.22638, , -0.00000, 105.39340, -0.00000, 105.39340, 0.00100, 0.70963, 0.12048, 13
24/12/2022, 20:04:53, 2147483647, BTCUSDT, BUY , 0.00, 0.00625000, 16842.440, 0.00625000, 105.26525, Filled, , 0.00625, , , -105.26525, 0.00625, 0.12815, 105.26525, 105.39340, 0.00000, 0.70963, 0.12048
24/12/2022, 20:27:06, 2147483647, BTCUSDT, SELL, 0.00, 0.00624000, 16840.470, 0.00624000, 105.08453, Filled, , , -0.00624, 105.08453, , 0.00001, 105.21268, 0.16840, 105.38108, -0.01231, 0.69732, 0.10817, 14
24/12/2022, 23:04:25, 2147483647, BTCUSDT, BUY , 0.00, 0.00625000, 16817.763, 0.00625000, 105.11102, Filled, , 0.00625, , , -105.11102, 0.00626, 0.10166, 105.27920, 105.38086, -0.00023, 0.69709, 0.10794
24/12/2022, 23:18:58, 2147483647, BTCUSDT, SELL, 0.00, 0.00625000, 16844.150, 0.00625000, 105.27594, Filled, , , -0.00625, 105.27594, , 0.00001, 105.37760, 0.16844, 105.54604, 0.16518, 0.86227, 0.27313, 15
24/12/2022, 23:35:27, 2147483647, BTCUSDT, BUY , 0.00, 0.00625000, 16838.770, 0.00625000, 105.24231, Filled, , 0.00625, , , -105.24231, 0.00626, 0.13529, 105.41070, 105.54599, -0.00005, 0.86222, 0.27307
24/12/2022, 23:41:08, 2147483647, BTCUSDT, SELL, 0.00, 0.00625000, 16846.790, 0.00625000, 105.29244, Filled, , , -0.00625, 105.29244, , 0.00001, 105.42772, 0.16847, 105.59619, 0.05020, 0.91242, 0.32328, 16, 0.30708%, 0.87160%, 7

